1697465088452,3.584,-0.200,3.572,-0.100,3.960,5.700,5.060,1.400,1.608,-0.300,3.760,-0.100,1.520,-0.300,3.500,-0.200,46.698
1697465088549,3.596,-0.100,3.564,-0.100,3.956,6.400,5.064,10.200,1.604,-0.300,3.760,0.000,1.520,-0.300,3.472,-0.100,46.698
1697465088645,3.592,-0.200,3.564,-0.100,3.960,16.000,5.060,2.700,1.600,-0.300,3.792,-0.100,1.524,-0.300,3.464,-0.100,46.698
1697465088741,3.572,-0.100,3.568,-0.100,3.928,13.000,5.064,14.300,1.604,-0.300,3.808,0.000,1.520,-0.300,3.480,-0.100,46.160
1697465088838,3.552,-0.100,3.576,-0.100,3.956,28.500,5.060,7.000,1.604,-0.300,3.816,0.000,1.532,-0.300,3.500,-0.100,46.160
1697465088934,3.552,-0.200,3.580,0.000,3.964,26.600,5.064,2.500,1.608,-0.300,3.808,0.000,1.532,-0.300,3.504,-0.200,46.160
1697465089030,3.564,-0.200,3.588,-0.100,3.964,7.600,5.064,2.400,1.608,-0.300,3.796,0.000,1.532,-0.300,3.484,-0.200,46.160
1697465089127,3.584,-0.100,3.592,-0.100,3.948,7.500,5.060,5.600,1.612,-0.300,3.784,0.000,1.528,-0.300,3.464,-0.100,46.160
1697465089223,3.596,-0.100,3.596,-0.100,3.952,10.300,5.064,10.900,1.608,-0.300,3.780,0.000,1.524,-0.300,3.472,-0.200,46.160
1697465089319,3.552,-0.200,3.600,0.000,3.948,21.300,5.060,3.400,1.608,-0.300,3.768,0.000,1.528,-0.300,3.492,-0.200,46.160
1697465089415,3.552,-0.100,3.600,-0.100,3.928,7.100,5.064,3.200,1.612,-0.300,3.768,0.000,1.524,-0.300,3.508,-0.100,46.160
1697465089511,3.568,-0.100,3.584,-0.100,3.872,154.700,5.032,48.900,1.600,-0.100,3.728,0.100,1.504,-0.300,3.496,-0.200,46.160
1697465089608,3.584,-0.100,3.592,0.000,3.928,47.400,5.040,14.400,1.596,-0.200,3.748,0.000,1.504,-0.300,3.468,-0.100,46.160
1697465089704,3.596,-0.100,3.548,0.000,3.904,61.700,5.040,29.800,1.596,-0.200,3.752,0.000,1.520,-0.300,3.464,-0.200,45.622
1697465089801,3.588,-0.100,3.548,0.000,3.892,97.300,5.048,28.200,1.592,-0.300,3.796,0.000,1.508,-0.300,3.480,-0.200,46.160
1697465089897,3.568,-0.200,3.544,-0.100,3.832,36.600,5.040,50.900,1.596,-0.200,3.796,0.000,1.508,-0.300,3.500,-0.200,46.160
1697465090000,3.544,-0.100,3.544,0.000,3.856,56.100,5.064,36.400,1.608,-0.300,3.772,0.000,1.520,-0.300,3.504,-0.200,46.160
1697465090097,3.556,-0.100,3.560,0.000,3.828,95.500,5.056,58.900,1.584,-0.300,3.744,0.000,1.492,-0.300,3.480,-0.100,46.160
1697465090193,3.564,-0.100,3.560,0.000,3.824,119.900,5.052,63.800,1.580,-0.300,3.736,0.000,1.504,-0.300,3.464,-0.200,46.160
1697465090290,3.588,-0.100,3.560,0.000,3.820,106.700,5.052,63.600,1.576,-0.300,3.728,0.000,1.500,-0.300,3.500,-0.200,46.160
1697465090386,3.596,-0.100,3.572,-0.100,3.820,106.200,5.052,70.500,1.580,-0.300,3.720,0.000,1.500,-0.300,3.504,-0.200,46.160
1697465090482,3.584,-0.100,3.576,0.000,3.808,102.600,5.052,58.900,1.576,-0.200,3.732,0.000,1.496,-0.300,3.480,-0.100,46.160
1697465090578,3.560,-0.100,3.580,-0.100,3.816,128.100,5.052,73.000,1.584,-0.200,3.732,0.000,1.496,-0.300,3.460,-0.100,47.236
1697465090674,3.548,-0.100,3.584,-0.100,3.780,98.400,5.052,64.100,1.580,-0.200,3.740,0.000,1.496,-0.300,3.472,-0.200,46.698
1697465090771,3.552,-0.100,3.592,-0.100,3.824,109.100,5.052,69.100,1.584,-0.300,3.740,0.000,1.496,-0.300,3.492,-0.100,46.698
1697465090867,3.568,-0.200,3.568,-0.100,3.820,106.500,5.052,63.900,1.584,-0.300,3.736,0.000,1.492,-0.300,3.504,-0.200,46.160
1697465090963,3.588,-0.100,3.560,0.000,3.828,115.900,5.052,60.400,1.584,-0.300,3.752,0.000,1.492,-0.300,3.488,-0.100,47.236
1697465091059,3.560,-0.100,3.552,0.000,3.800,116.100,5.052,77.000,1.576,-0.300,3.760,0.000,1.496,-0.300,3.464,-0.200,46.698
1697465091157,3.548,-0.100,3.552,-0.100,3.816,122.300,5.052,63.600,1.580,-0.300,3.736,0.000,1.496,-0.300,3.464,-0.100,46.698
1697465091253,3.552,-0.100,3.548,-0.100,3.820,129.800,5.052,63.700,1.580,-0.300,3.732,0.000,1.500,-0.300,3.484,-0.200,47.236
1697465091349,3.572,-0.200,3.544,0.000,3.820,105.800,5.052,61.200,1.576,-0.300,3.732,0.000,1.496,-0.300,3.500,-0.200,47.236
1697465091445,3.584,-0.200,3.552,0.000,3.820,108.700,5.052,64.900,1.580,-0.300,3.732,0.000,1.500,-0.300,3.500,-0.200,46.698
1697465091541,3.592,-0.100,3.552,-0.100,3.800,112.200,5.052,63.100,1.576,-0.300,3.728,0.000,1.492,-0.300,3.476,-0.200,47.236
1697465091638,3.580,-0.100,3.556,0.000,3.808,109.900,5.052,67.600,1.580,-0.300,3.724,0.000,1.492,-0.300,3.460,-0.200,47.236
