1697561267658,3.580,-0.200,3.516,0.000,4.444,-172.700,5.032,249.900,2.080,-0.500,3.712,0.000,1.940,0.600,3.252,-0.200,41.856
1697561268076,3.548,-0.200,3.500,0.000,4.444,-171.800,5.032,249.600,2.080,-0.500,3.716,0.000,1.936,0.600,3.208,-0.200,42.394
1697561268493,3.580,-0.100,3.528,-0.100,4.444,-173.500,5.032,249.800,2.076,-0.500,3.740,0.000,1.948,0.600,3.224,-0.200,42.394
1697561268911,3.536,-0.200,3.512,-0.100,4.444,-173.300,5.032,249.500,2.080,-0.500,3.736,0.000,1.936,0.600,3.232,-0.200,42.394
1697561269329,3.548,-0.200,3.536,-0.100,4.436,-167.500,5.008,335.800,2.072,-0.500,3.692,0.000,1.940,0.600,3.220,-0.200,42.932
1697561269747,3.544,-0.200,3.528,0.000,4.436,-167.300,5.008,334.400,2.076,-0.500,3.688,0.000,1.944,0.600,3.232,-0.200,43.470
1697561270165,3.536,-0.100,3.512,0.000,4.440,-169.300,5.012,314.600,2.080,-0.100,3.688,-0.100,1.944,-0.300,3.208,-0.200,42.932
1697561270582,3.584,-0.200,3.536,0.000,4.436,-169.200,5.012,313.400,2.076,-0.100,3.724,-0.100,1.948,-0.300,3.244,-0.200,42.932
1697561270999,3.532,-0.100,3.528,-0.100,4.436,-169.600,5.012,313.100,2.080,-0.100,3.724,-0.100,1.940,-0.300,3.208,-0.200,43.470
1697561271416,3.576,-0.100,3.532,0.000,4.432,-169.800,5.000,362.700,2.080,-0.200,3.728,0.000,1.940,-0.200,3.244,-0.200,44.008
1697561271834,3.564,-0.100,3.536,0.000,4.440,-169.900,5.012,319.600,2.064,0.300,3.724,-0.100,1.940,-0.200,3.208,-0.100,44.008
1697561272251,3.532,-0.100,3.520,0.000,4.400,-132.200,5.000,379.000,2.080,0.600,3.720,0.000,1.940,-0.300,3.208,-0.200,43.470
1697561272669,3.572,-0.200,3.532,0.000,4.440,-169.500,5.012,314.200,2.080,-0.100,3.688,0.000,1.944,-0.200,3.240,-0.100,44.008
1697561273086,3.532,-0.100,3.536,-0.100,4.440,-169.500,5.012,309.100,2.076,-0.200,3.688,-0.100,1.944,-0.200,3.208,-0.200,43.470
1697561273503,3.564,-0.100,3.520,0.000,4.440,-169.100,5.012,307.100,2.084,-0.200,3.692,0.000,1.944,-0.300,3.244,-0.200,44.008
1697561273924,3.572,-0.100,3.532,0.000,4.440,-169.900,5.012,313.400,2.084,-0.100,3.692,0.000,1.952,-0.300,3.204,-0.200,44.008
1697561274347,3.552,-0.100,3.536,0.000,4.440,-170.700,5.012,310.300,2.080,-0.100,3.736,-0.100,1.940,-0.200,3.236,-0.200,44.008
1697561274764,3.580,-0.100,3.520,0.000,4.440,-169.300,5.012,310.100,2.084,-0.200,3.736,0.000,1.948,-0.300,3.216,-0.200,44.008
1697561275182,3.536,-0.100,3.532,-0.100,4.436,-153.500,5.004,338.400,2.080,-0.500,3.712,0.000,1.948,0.600,3.232,-0.200,44.008
1697561275601,3.552,-0.100,3.504,-0.100,4.424,-166.800,5.004,333.300,2.076,-0.500,3.712,-0.100,1.940,0.600,3.220,-0.200,44.008
1697561276019,3.544,-0.100,3.524,0.000,4.436,-152.400,5.004,337.200,2.080,-0.500,3.708,0.000,1.948,0.600,3.232,-0.200,44.546
