1697702515819,3.660,-0.200,3.240,0.000,4.448,-147.900,5.032,253.300,1.556,-0.200,3.884,0.000,1.420,-0.200,3.052,-0.200,38.628
1697702515916,3.660,-0.200,3.248,0.000,4.448,-148.700,5.028,247.800,1.560,-0.200,3.888,0.000,1.424,-0.100,3.080,-0.200,38.628
1697702516013,3.680,-0.100,3.256,0.000,4.448,-147.200,5.032,256.600,1.560,-0.200,3.892,0.000,1.420,-0.200,3.092,-0.200,38.090
1697702516109,3.704,-0.200,3.264,0.000,4.448,-147.000,5.024,252.500,1.560,-0.300,3.904,0.000,1.420,-0.100,3.068,-0.200,38.628
1697702516206,3.708,-0.200,3.272,0.000,4.448,-146.800,5.032,263.900,1.560,-0.200,3.920,0.000,1.424,-0.100,3.044,-0.100,38.090
1697702516302,3.684,-0.100,3.252,-0.100,4.448,-147.500,5.024,248.200,1.560,-0.200,3.912,0.000,1.424,-0.200,3.056,-0.200,37.552
1697702516398,3.660,-0.100,3.244,0.000,4.448,-145.700,5.028,254.600,1.556,-0.200,3.896,0.000,1.424,-0.200,3.084,-0.200,38.628
1697702516497,3.660,-0.100,3.240,0.000,4.448,-148.000,5.028,251.400,1.556,-0.200,3.888,0.000,1.424,-0.100,3.088,-0.200,38.628
1697702516594,3.684,-0.200,3.236,-0.100,4.448,-147.900,5.028,252.900,1.556,-0.200,3.884,0.000,1.424,-0.200,3.060,-0.200,38.628
1697702516690,3.708,-0.200,3.236,0.000,4.448,-147.500,5.028,258.700,1.560,-0.200,3.892,0.000,1.428,-0.200,3.044,-0.100,38.628
1697702516786,3.708,-0.200,3.240,0.000,4.448,-147.900,5.028,258.400,1.556,-0.200,3.900,0.000,1.428,-0.200,3.060,-0.200,38.628
1697702516883,3.660,-0.100,3.244,0.000,4.448,-146.000,5.028,264.100,1.556,-0.200,3.916,0.000,1.428,-0.100,3.088,-0.200,38.628
1697702516979,3.672,-0.100,3.252,0.000,4.448,-145.700,5.028,249.200,1.556,-0.200,3.928,0.000,1.424,-0.200,3.048,-0.200,37.552
1697702517076,3.700,-0.200,3.260,0.000,4.448,-147.200,5.032,255.400,1.556,-0.200,3.932,0.000,1.424,-0.200,3.048,-0.200,39.166
1697702517172,3.712,-0.100,3.268,0.000,4.448,-148.500,5.028,245.700,1.560,-0.200,3.932,0.000,1.428,-0.200,3.076,-0.200,38.628
1697702517270,3.696,-0.200,3.272,0.000,4.448,-146.400,5.028,288.800,1.560,-0.200,3.920,-0.100,1.424,-0.200,3.068,-0.200,38.628
1697702517374,3.668,-0.100,3.276,0.000,4.448,-148.100,5.028,259.200,1.560,-0.200,3.904,0.000,1.428,-0.200,3.088,-0.100,38.628
1697702517472,3.684,-0.200,3.276,-0.100,4.448,-147.700,5.004,296.400,1.560,-0.200,3.892,0.000,1.424,-0.200,3.076,-0.200,38.628
1697702517570,3.676,-0.100,3.268,0.000,4.432,-135.400,5.000,327.700,1.560,-0.200,3.884,0.000,1.424,-0.200,3.048,-0.200,38.628
1697702517667,3.700,-0.100,3.260,0.000,4.432,-137.500,5.004,336.100,1.560,-0.100,3.888,0.000,1.424,-0.200,3.048,-0.200,38.628
