1697542030315,3.620,-0.200,3.636,-0.100,3.972,16.400,5.064,-1.200,1.556,-0.300,3.776,-0.100,1.496,-0.300,3.528,-0.200,46.160
1697542030740,3.576,-0.200,3.612,0.000,3.952,1.200,5.060,-1.200,1.556,-0.300,3.768,0.000,1.488,-0.300,3.568,-0.100,46.698
1697542031158,3.604,-0.100,3.632,-0.100,3.972,14.800,5.064,-1.400,1.556,-0.300,3.772,0.000,1.496,-0.300,3.536,-0.200,46.160
1697542031575,3.592,-0.200,3.636,0.000,3.932,0.600,5.064,0.500,1.540,-0.300,3.752,0.000,1.492,-0.300,3.556,-0.100,46.160
1697542031994,3.560,-0.100,3.620,0.000,3.836,108.800,5.052,56.900,1.532,-0.300,3.724,0.000,1.468,-0.300,3.528,-0.100,46.160
1697542032412,3.600,-0.100,3.632,0.000,3.816,92.000,5.052,55.700,1.532,-0.300,3.756,0.100,1.468,-0.300,3.560,-0.200,47.236
1697542032830,3.560,-0.200,3.612,-0.100,3.808,99.700,5.052,55.000,1.532,-0.300,3.748,0.000,1.468,-0.300,3.556,-0.100,47.236
1697542033248,3.576,-0.200,3.628,0.000,3.832,108.700,5.052,58.700,1.532,-0.300,3.740,0.000,1.472,-0.300,3.528,-0.100,47.236
1697542033666,3.604,-0.200,3.632,-0.100,3.812,93.200,5.052,54.600,1.528,-0.300,3.752,0.000,1.468,-0.300,3.552,-0.200,47.774
1697542034084,3.564,-0.100,3.624,-0.100,3.828,116.400,5.052,57.800,1.528,-0.300,3.748,0.000,1.464,-0.300,3.536,-0.200,47.236
1697542034501,3.608,-0.100,3.632,0.000,3.816,94.500,5.052,57.900,1.516,-0.100,3.728,0.000,1.456,-0.300,3.532,-0.200,47.236
1697542034920,3.572,-0.200,3.600,0.000,3.736,172.600,5.044,96.800,1.512,-0.300,3.700,0.000,1.464,-0.300,3.520,-0.200,47.774
1697542035338,3.560,-0.100,3.632,0.000,3.828,102.400,5.052,60.700,1.528,-0.300,3.732,0.000,1.468,-0.300,3.564,-0.200,47.236
1697542035756,3.600,-0.200,3.632,0.000,3.816,95.700,5.056,62.900,1.532,-0.200,3.732,0.000,1.472,-0.300,3.524,-0.100,47.774
1697542036174,3.568,-0.200,3.628,-0.100,3.836,121.400,5.052,69.000,1.528,-0.300,3.728,0.000,1.468,-0.300,3.572,-0.200,47.236
1697542036591,3.604,-0.200,3.636,0.000,3.828,106.000,5.052,62.000,1.528,-0.300,3.740,0.000,1.468,-0.300,3.528,-0.100,48.312
1697542037016,3.620,-0.200,3.628,-0.100,3.840,96.700,5.056,71.300,1.528,-0.300,3.740,0.000,1.464,-0.300,3.568,-0.200,47.774
1697542037434,3.588,-0.100,3.632,0.000,3.832,103.200,5.052,60.600,1.528,-0.200,3.752,0.000,1.468,-0.300,3.540,-0.100,47.774
1697542037852,3.612,-0.100,3.632,0.000,3.844,104.100,5.052,70.900,1.532,-0.300,3.764,0.000,1.472,-0.300,3.552,-0.100,47.774
1697542038269,3.568,-0.100,3.620,-0.100,3.840,97.300,5.052,67.000,1.532,-0.300,3.764,0.000,1.464,-0.300,3.532,-0.100,48.312
1697542038687,3.576,-0.200,3.636,0.000,3.836,100.400,5.052,68.700,1.524,-0.300,3.744,0.000,1.468,-0.300,3.552,-0.100,48.312
